well,method,method_label,target,seed,n,calibration_n,qhat,rmse,mae,r2,corr,coverage,width,width_std,width_cv,winkler,protocol,alpha,target_coverage,local_calibration_frac,local_calibration_strategy,stress_curves,clip_intervals,qhat_lower,qhat_upper,selected_level
0,global_rf_cqr,Global RF-CQR,PHIF,42,128,32,0.04077347826086957,0.03465925050878275,0.02412310285314279,0.869576027029758,0.936304439947683,0.9140625,0.10954445640148362,0.03237083719224026,0.29550411089357365,0.1578050346517592,LOWO_LOCAL_CAL,0.1,0.9,0.2,stratified,none,True,,,cqr_signed
1,global_rf_cqr,Global RF-CQR,PHIF,42,128,32,-0.0018525281671041838,0.006846621272925047,0.0060669437221181136,0.9766727469857408,0.988561917703884,0.9375,0.026787296993418606,0.008470199311459183,0.31620209062303795,0.027872048836907158,LOWO_LOCAL_CAL,0.1,0.9,0.2,stratified,none,True,,,cqr_signed
2,global_rf_cqr,Global RF-CQR,PHIF,42,128,32,-0.002028904143800192,0.011397813647848141,0.009031599894114258,0.9655885943718356,0.9925950042103442,0.921875,0.04934908936441991,0.03386019423896581,0.6861361511440289,0.0518882610849295,LOWO_LOCAL_CAL,0.1,0.9,0.2,stratified,none,True,,,cqr_signed
3,global_rf_cqr,Global RF-CQR,PHIF,42,128,32,0.00024109427821150664,0.0076827159032033,0.006402571437529366,0.9845202374293119,0.9951025740950159,0.96875,0.029352561669900704,0.008929276880628393,0.30420775471139994,0.03325520541249013,LOWO_LOCAL_CAL,0.1,0.9,0.2,stratified,none,True,,,cqr_signed
4,global_rf_cqr,Global RF-CQR,PHIF,42,128,32,-0.0019449583333333298,0.0100157029456543,0.0070963828993994334,0.9796902192105231,0.9910568472790554,0.859375,0.03298273431704017,0.013335424586842873,0.4043153141476591,0.057039165570145246,LOWO_LOCAL_CAL,0.1,0.9,0.2,stratified,none,True,,,cqr_signed
5,global_rf_cqr,Global RF-CQR,PHIF,42,128,32,0.004956516493250851,0.011609918103637243,0.00929141723271314,0.9727778187689011,0.9890605377346392,0.9453125,0.051241563653621966,0.023665276938209866,0.4618375250642279,0.0575426893134706,LOWO_LOCAL_CAL,0.1,0.9,0.2,stratified,none,True,,,cqr_signed
6,global_rf_cqr,Global RF-CQR,PHIF,42,128,32,-0.0009877997375332542,0.008898861090037638,0.006893597997115895,0.9869362021302615,0.9952878534124168,0.9140625,0.03283624417856378,0.01643661612299862,0.5005632201300537,0.04196200782384271,LOWO_LOCAL_CAL,0.1,0.9,0.2,stratified,none,True,,,cqr_signed
7,global_rf_cqr,Global RF-CQR,PHIF,42,128,32,-0.0015565897435897424,0.027077221799665534,0.008304617505646802,0.7978103363212384,0.9022448487258758,0.90625,0.03173402619319697,0.01745356035638823,0.5499951455932769,0.07900602085961951,LOWO_LOCAL_CAL,0.1,0.9,0.2,stratified,none,True,,,cqr_signed
8,global_rf_cqr,Global RF-CQR,PHIF,42,128,32,0.016410379779013273,0.020833118971115845,0.013833293835691127,0.9578671662540845,0.9932533200434789,0.96875,0.07704029155310083,0.03104664997646171,0.40299237386793224,0.08511146490080322,LOWO_LOCAL_CAL,0.1,0.9,0.2,stratified,none,True,,,cqr_signed
0,wl_pcqr,WL-PCQR,PHIF,42,128,32,0.038419542533362216,0.03921806637509946,0.026045664727787764,0.833009622739535,0.9137533840438903,0.8203125,0.09729805248787846,0.0544069328112407,0.5591780248429823,0.1910714760739442,LOWO_LOCAL_CAL,0.1,0.9,0.2,stratified,none,True,,,location-scale
1,wl_pcqr,WL-PCQR,PHIF,42,128,32,-0.0018525281671041838,0.006846621272925048,0.006066943722118112,0.9766727469857408,0.988561917703884,0.9375,0.026787296993418606,0.008470199311459183,0.31620209062303795,0.027872048836907158,LOWO_LOCAL_CAL,0.1,0.9,0.2,stratified,none,True,,,uniform
2,wl_pcqr,WL-PCQR,PHIF,42,128,32,-0.007447661121944192,0.006239201794695728,0.004668117281079863,0.9896886061973292,0.9953806578966787,0.9140625,0.03851157540813191,0.029665144315712086,0.7702916331344924,0.04465128940312903,LOWO_LOCAL_CAL,0.1,0.9,0.2,stratified,none,True,,,location-scale
3,wl_pcqr,WL-PCQR,PHIF,42,128,32,-0.0021513899229457885,0.008018758642365374,0.004894951241877018,0.9831364489739999,0.992134999242393,0.921875,0.024567593267586115,0.014823929335303332,0.6033936321659014,0.029443781281193456,LOWO_LOCAL_CAL,0.1,0.9,0.2,stratified,none,True,,,location-scale
4,wl_pcqr,WL-PCQR,PHIF,42,128,32,-0.002883409549837292,0.010977358918919194,0.007644651331427544,0.9756029063257999,0.9890653375205879,0.8203125,0.031105831884032254,0.013793220304906912,0.44342875497849876,0.06159671686448353,LOWO_LOCAL_CAL,0.1,0.9,0.2,stratified,none,True,,,location-scale
5,wl_pcqr,WL-PCQR,PHIF,42,128,32,0.006118320605721506,0.011609918103637243,0.009291417232713142,0.9727778187689011,0.9890605377346394,0.9765625,0.05356517187856327,0.020013527676402163,0.3736294867451281,0.05813624033424947,LOWO_LOCAL_CAL,0.1,0.9,0.2,stratified,none,True,,,scale
